date,rules_only,rules_ml,hybrid
2022-04-05,1005676.76837,1004040.4499999998,1004040.4499999998
2022-04-06,1006567.00837,1004040.4499999998,1004040.4499999998
2022-04-07,1007009.98837,1004040.4499999998,1004040.4499999998
2022-04-08,1006519.92837,1004040.4499999998,1004040.4499999998
2022-04-11,1007135.17837,1004040.4499999998,1004040.4499999998
2022-04-12,1005406.05837,1004040.4499999998,1004040.4499999998
2022-04-13,1003593.47837,1004040.4499999998,1004040.4499999998
2022-04-14,1000000.0,1004040.4499999998,1004040.4499999998
2022-04-15,1000000.0,1004040.4499999998,1004040.4499999998
2022-04-18,1004458.03837,994840.1599999998,994840.1599999998
2022-04-19,1003786.07837,989686.2299999996,989686.2299999996
2022-04-20,1003640.55837,989686.2299999996,989686.2299999996
2022-04-21,1005025.13837,979226.5299999998,979226.5299999998
2022-04-22,1004960.49737,979226.5299999998,979226.5299999998
2022-04-25,1000443.39477,960243.9199999998,960243.9199999998
2022-04-26,1000929.36737,960243.9199999998,960243.9199999998
2022-04-27,1000929.36737,960243.9199999998,960243.9199999998
2022-04-28,1000929.36737,960243.9199999998,960243.9199999998
2022-04-29,1000929.36737,955067.8899999998,955067.8899999998
2022-05-02,1000697.40268,955067.8899999998,955067.8899999998
2022-05-03,1000000.0,955067.8899999998,955067.8899999998
2022-05-04,999305.74268,961424.2199999996,961424.2199999996
2022-05-05,998137.58268,961424.2199999996,961424.2199999996
2022-05-06,997413.71386,961424.2199999996,961424.2199999996
2022-05-09,997413.71386,951316.0699999996,951316.0699999996
2022-05-10,997413.71386,937971.4999999998,937971.4999999998
2022-05-11,997413.71386,926015.1399999998,926015.1399999998
2022-05-12,997413.71386,926015.1399999998,926015.1399999998
2022-05-13,997413.71386,926015.1399999998,926015.1399999998
2022-05-16,997413.71386,926015.1399999998,926015.1399999998
2022-05-17,997413.71386,926015.1399999998,926015.1399999998
2022-05-18,1002421.94568,926015.1399999998,926015.1399999998
2022-05-19,1001071.71768,926015.1399999998,926015.1399999998
2022-05-20,1002461.9642399998,926015.1399999998,926015.1399999998
2022-05-23,998318.25564,926015.1399999998,926015.1399999998
2022-05-24,996072.4411399998,926015.1399999998,926015.1399999998
2022-05-25,991799.7311399998,926015.1399999998,926015.1399999998
2022-05-26,993917.15114,926015.1399999998,926015.1399999998
2022-05-27,993106.2011399998,926015.1399999998,926015.1399999998
2022-05-30,997492.58114,926015.1399999998,926015.1399999998
2022-05-31,996474.36434,926015.1399999998,926015.1399999998
2022-06-01,998686.53434,926015.1399999998,926015.1399999998
2022-06-02,999187.8243399998,926015.1399999998,926015.1399999998
2022-06-03,998043.2243399998,926015.1399999998,926015.1399999998
2022-06-06,997272.0743399998,926015.1399999998,926015.1399999998
2022-06-07,995574.3443399998,926015.1399999998,926015.1399999998
2022-06-08,994806.5543399998,926015.1399999998,926015.1399999998
2022-06-09,995475.21434,926015.1399999998,926015.1399999998
2022-06-10,993586.3800399998,926015.1399999998,926015.1399999998
2022-06-13,991978.1800399998,926015.1399999998,926015.1399999998
2022-06-14,993763.67452,926015.1399999998,926015.1399999998
2022-06-15,994142.7345199998,926015.1399999998,926015.1399999998
2022-06-16,993610.1145199998,926015.1399999998,926015.1399999998
2022-06-17,993012.15452,926015.1399999998,926015.1399999998
2022-06-20,992428.0545199998,926015.1399999998,926015.1399999998
2022-06-21,991986.7345199998,926015.1399999998,926015.1399999998
2022-06-22,991648.6147599998,926015.1399999998,926015.1399999998
2022-06-23,991648.6147599998,926015.1399999998,926015.1399999998
2022-06-24,991648.6147599998,926015.1399999998,926015.1399999998
2022-06-27,991648.6147599998,926015.1399999998,926015.1399999998
2022-06-28,991648.6147599998,926015.1399999998,926015.1399999998
2022-06-29,991648.6147599998,926015.1399999998,926015.1399999998
2022-06-30,991648.6147599998,926015.1399999998,926015.1399999998
2022-07-01,991648.6147599998,926015.1399999998,926015.1399999998
2022-07-04,991648.6147599998,926015.1399999998,926015.1399999998
2022-07-05,991648.6147599998,926015.1399999998,926015.1399999998
2022-07-06,991648.6147599998,926015.1399999998,926015.1399999998
2022-07-07,991648.6147599998,926015.1399999998,926015.1399999998
2022-07-08,991648.6147599998,926015.1399999998,926015.1399999998
2022-07-11,991648.6147599998,926015.1399999998,926015.1399999998
2022-07-12,991648.6147599998,926015.1399999998,926015.1399999998
2022-07-13,992127.0012399998,926015.1399999998,926015.1399999998
2022-07-14,992169.1212399998,926015.1399999998,926015.1399999998
2022-07-15,991910.4212399998,926015.1399999998,926015.1399999998
2022-07-18,991921.4509599998,926015.1399999998,926015.1399999998
2022-07-19,992760.0809599998,926015.1399999998,926015.1399999998
2022-07-20,992735.51096,926015.1399999998,926015.1399999998
2022-07-21,993179.9809599998,926015.1399999998,926015.1399999998
2022-07-22,991985.5409599998,926015.1399999998,926015.1399999998
2022-07-25,990704.3956399998,926015.1399999998,926015.1399999998
2022-07-26,990783.9556399998,918270.9299999998,918270.9299999998
2022-07-27,990580.3756399998,918270.9299999998,918270.9299999998
2022-07-28,990511.73564,918270.9299999998,918270.9299999998
2022-07-29,990581.4286399998,918270.9299999998,918270.9299999998
2022-08-01,992712.5186399998,918270.9299999998,918270.9299999998
2022-08-02,993497.71864,918270.9299999998,918270.9299999998
2022-08-03,993390.3386399996,918270.9299999998,918270.9299999998
2022-08-04,992883.4686399996,918270.9299999998,918270.9299999998
2022-08-05,991804.20864,924849.3299999998,924849.3299999998
2022-08-08,991345.5686399998,924849.3299999998,924849.3299999998
2022-08-09,1000000.0,924849.3299999998,924849.3299999998
2022-08-10,991375.4686399996,924849.3299999998,924849.3299999998
2022-08-11,991481.0286399998,924849.3299999998,924849.3299999998
2022-08-12,991761.1786399998,941094.75,941094.75
2022-08-15,1000000.0,941094.75,941094.75
2022-08-16,991272.3786399998,950241.9599999998,950241.9599999998
2022-08-17,991353.8886399998,950241.9599999998,950241.9599999998
2022-08-18,990844.9386399998,950241.9599999998,950241.9599999998
2022-08-19,992337.5986399996,968233.13,968233.13
2022-08-22,992309.2586399998,968233.13,968233.13
2022-08-23,992646.3486399996,968233.13,968233.13
2022-08-24,993801.3986399998,968233.13,968233.13
2022-08-25,995205.0086399998,977739.14,977739.14
2022-08-26,997427.0223399998,995454.34,995454.34
2022-08-29,999891.3723399998,982258.09,982258.09
2022-08-30,1000464.1823399998,996546.61,996546.61
2022-08-31,1000000.0,996546.61,996546.61
2022-09-01,999155.6823399998,1015546.48,1015546.48
2022-09-02,999127.2523399998,1029392.2999999998,1029392.2999999998
2022-09-05,999681.2123399996,1020637.9099999998,1020637.9099999998
2022-09-06,1000320.4823399998,1020637.9099999998,1020637.9099999998
2022-09-07,1001727.6323399998,1020637.9099999998,1020637.9099999998
2022-09-08,1003998.8223399996,1020637.9099999998,1020637.9099999998
2022-09-09,1004355.0223399998,1037371.1099999998,1037371.1099999998
2022-09-12,1004324.3723399998,1037371.1099999998,1037371.1099999998
2022-09-13,1006053.4623399996,1038935.6199999998,1038935.6199999998
2022-09-14,1004026.5623399996,1038935.6199999998,1038935.6199999998
2022-09-15,1001429.8023399996,1038935.6199999998,1038935.6199999998
2022-09-16,998182.0423399996,1059163.4299999997,1059163.4299999997
2022-09-19,999891.5135199998,1059163.4299999997,1059163.4299999997
2022-09-20,1002736.31352,1054642.2399999998,1054642.2399999998
2022-09-21,1004621.4535199996,1072009.0399999998,1072009.0399999998
2022-09-22,1003543.5335199998,1072009.0399999998,1072009.0399999998
2022-09-23,1001998.1935199996,1065971.5599999998,1065971.5599999998
2022-09-26,998606.19352,1033593.1399999998,1033593.1399999998
2022-09-27,997727.07352,1033593.1399999998,1033593.1399999998
2022-09-28,997696.7932399998,1026067.2499999998,1026067.2499999998
2022-09-29,998977.0332399998,1026067.2499999998,1026067.2499999998
2022-09-30,998372.1515399998,1026067.2499999998,1026067.2499999998
2022-10-03,995021.4996499995,1026067.2499999998,1026067.2499999998
2022-10-04,1000699.4396499996,1026067.2499999998,1026067.2499999998
2022-10-05,1000000.0,1026067.2499999998,1026067.2499999998
2022-10-06,1003370.0020699996,1037065.2199999996,1037065.2199999996
2022-10-07,1008061.0520699996,1057033.5199999998,1057033.5199999998
2022-10-10,1004433.5207599998,1057033.5199999998,1057033.5199999998
2022-10-11,995218.5449599996,1057033.5199999998,1057033.5199999998
2022-10-12,997425.6632199998,1067124.5099999998,1067124.5099999998
2022-10-13,991983.6002699998,1061385.7299999995,1061385.7299999995
2022-10-14,990576.3151499996,1061385.7299999995,1061385.7299999995
2022-10-17,993798.6551499997,1064180.6499999997,1064180.6499999997
2022-10-18,1002596.7223799996,1064180.6499999997,1064180.6499999997
2022-10-19,998301.0123799996,1064180.6499999997,1064180.6499999997
2022-10-20,998482.3499399996,1077461.6599999997,1077461.6599999997
2022-10-21,992744.4568399996,1077461.6599999997,1077461.6599999997
2022-10-24,999043.2568399996,1077461.6599999997,1077461.6599999997
2022-10-25,999833.4980099996,1077461.6599999997,1077461.6599999997
2022-10-26,1000000.0,1077461.6599999997,1077461.6599999997
2022-10-27,1001308.6380099996,1067827.9699999995,1067827.9699999995
2022-10-28,999804.6457099996,1067827.9699999995,1067827.9699999995
2022-10-31,1002105.4112299996,1067827.9699999995,1067827.9699999995
2022-11-01,1003791.9510299996,1067827.9699999995,1067827.9699999995
2022-11-02,1004248.9210299996,1100114.8499999996,1100114.8499999996
2022-11-03,1008045.5110299996,1100114.8499999996,1100114.8499999996
2022-11-04,1009195.5210299996,1116539.1999999995,1116539.1999999995
2022-11-07,1012884.5705899996,1134557.0899999996,1134557.0899999996
2022-11-08,1000000.0,1134557.0899999996,1134557.0899999996
2022-11-09,1017770.3405899996,1155357.6999999995,1155357.6999999995
2022-11-10,1019925.6405899996,1148404.8599999996,1148404.8599999996
2022-11-11,1012945.0999099996,1148404.8599999996,1148404.8599999996
2022-11-14,1007731.8899099996,1148404.8599999996,1148404.8599999996
2022-11-15,1007192.1019099996,1148404.8599999996,1148404.8599999996
2022-11-16,1003087.7619099997,1138450.5899999996,1138450.5899999996
