date,equity
2025-01-03,1838298.1900400096
2025-01-06,1776745.4000400095
2025-01-07,1802088.4852400096
2025-01-08,1782152.2115700094
2025-01-09,1750521.0605300094
2025-01-10,1714028.4968300096
2025-01-13,1622780.0363800097
2025-01-14,1640771.5563800097
2025-01-15,1639777.6563800096
2025-01-16,1646218.2663800097
2025-01-17,1643999.0388800097
2025-01-20,1644808.7968300101
2025-01-21,1597100.51723001
2025-01-22,1545698.92936001
2025-01-23,1550142.2993600105
2025-01-24,1517614.8853400103
2025-01-27,1491800.0944000103
2025-01-28,1469181.9996600102
2025-01-29,1491275.5296600102
2025-01-30,1509645.2196600104
2025-01-31,1514686.5896600103
2025-02-01,1532141.2096600104
2025-02-03,1521832.3330000106
2025-02-04,1558520.6830000104
2025-02-05,1566413.9219600104
2025-02-06,1564106.3296000103
2025-02-07,1578833.0372900106
2025-02-10,1542536.3772900107
2025-02-11,1504405.8749200106
2025-02-12,1487587.7897700106
2025-02-13,1502585.0897700107
2025-02-14,1476721.5766100108
2025-02-17,1493118.3888900108
2025-02-18,1490626.8688900108
2025-02-19,1511817.648090011
2025-02-20,1534672.0280900104
2025-02-21,1528289.5580900107
2025-02-24,1494993.1329300108
2025-02-25,1492382.3029300107
2025-02-27,1502698.9039400108
2025-02-28,1468822.8539400108
2025-03-03,1480647.0339400107
2025-03-04,1477738.9539400109
2025-03-05,1515713.3939400106
2025-03-06,1530660.3545000106
2025-03-07,1536036.4445000107
2025-03-10,1522678.5312400106
2025-03-11,1520868.7612400106
2025-03-12,1528088.249240011
2025-03-13,1528113.3092400108
2025-03-17,1547596.3554600105
2025-03-18,1547596.3554600105
2025-03-19,1576811.2928800108
2025-03-20,1583036.7428800105
2025-03-21,1601659.4304800108
2025-03-24,1619666.6370000108
2025-03-25,1606859.0770000108
2025-03-26,1603072.6213200109
2025-03-27,1581097.3377400108
2025-03-28,1571616.6435500109
2025-04-01,1576009.973550011
2025-04-02,1592146.8635500108
2025-04-03,1611746.073550011
2025-04-04,1549446.313550011
2025-04-07,1447662.3632800109
2025-04-08,1472569.6241800108
2025-04-09,1477000.9641800108
2025-04-11,1523417.064180011
2025-04-15,1579117.6262400108
2025-04-16,1585495.115640011
2025-04-17,1593340.215640011
2025-04-21,1617764.465640011
2025-04-22,1633684.539060011
2025-04-23,1620378.437180011
2025-04-24,1605659.083280011
2025-04-25,1586258.4126900106
2025-04-28,1610004.3526900108
2025-04-29,1601534.284500011
2025-04-30,1590111.1045000108
2025-05-02,1591885.044500011
2025-05-05,1621102.1245000109
2025-05-06,1598108.0845000106
2025-05-07,1605488.4123300114
2025-05-08,1586726.505610011
2025-05-09,1578957.0923700114
2025-05-12,1618520.230970011
2025-05-13,1615326.580970011
2025-05-14,1647515.7800400113
2025-05-15,1650997.580040011
2025-05-16,1654116.059600011
2025-05-19,1649883.4796000111
2025-05-20,1632036.0116000113
2025-05-21,1649072.4976600113
2025-05-22,1651794.0376600113
2025-05-23,1664090.2776600115
2025-05-26,1680191.967660011
2025-05-27,1678535.3076600113
2025-05-28,1678765.1276600114
2025-05-29,1677225.927660011
2025-05-30,1699598.804720011
2025-06-02,1707415.9147200114
2025-06-03,1734267.562920011
2025-06-04,1750017.5129200113
2025-06-05,1749253.2029200112
2025-06-06,1726125.257480011
2025-06-09,1730984.757480011
2025-06-10,1730796.9374800113
2025-06-11,1729280.8174800111
2025-06-12,1699525.4846900112
2025-06-13,1684819.7446900113
2025-06-16,1686876.0468900113
2025-06-17,1652083.7229100112
2025-06-18,1655837.7929100115
2025-06-19,1620339.3016800114
2025-06-20,1661629.3714800116
2025-06-23,1683664.2067600114
2025-06-24,1721344.4467600118
2025-06-25,1729519.7241900114
2025-06-26,1732523.3941900118
2025-06-27,1739838.3041900117
2025-06-30,1754415.3497300115
2025-07-01,1741406.8397300118
2025-07-02,1725248.9920500116
2025-07-03,1724450.5920500117
2025-07-04,1716738.617010012
2025-07-07,1702727.9107400118
2025-07-08,1698134.1707400118
2025-07-09,1713700.7507400122
2025-07-10,1712339.340740012
2025-07-11,1682588.281940012
2025-07-14,1675496.045610012
2025-07-15,1686209.0156100122
2025-07-16,1690516.5056100122
2025-07-17,1701780.0356100122
2025-07-18,1693569.595610012
2025-07-21,1699365.8356100123
2025-07-22,1696371.395610012
2025-07-23,1700744.2690700123
2025-07-24,1665623.804070012
2025-07-25,1642276.2500900123
2025-07-28,1622939.0947100122
2025-07-29,1636962.6994100125
2025-07-30,1630552.5694100123
2025-07-31,1628102.6848300123
2025-08-01,1591851.2188500122
